temperature,humidity,ph,water availability,season,label
17.89,58.34,7.35,135.44,spring,cauliflower
24.01,56.3,6.33,145.41,spring,cauliflower
15.04,50.22,7.48,161.42,spring,cauliflower
23.46,53.85,7.07,196.79,spring,cauliflower
23.44,67.07,7.35,158.39,spring,cauliflower
18.61,59.58,7.5,182.41,spring,cauliflower
22.26,69.03,6.27,184.73,spring,cauliflower
16.25,61.0,6.25,187.65,spring,cauliflower
22.61,56.55,6.09,196.91,spring,cauliflower
21.85,69.69,6.39,149.64,spring,cauliflower
22.28,57.37,6.16,199.43,spring,cauliflower
21.61,69.37,6.27,182.9,spring,cauliflower
15.13,57.96,6.55,135.26,spring,cauliflower
16.37,53.2,5.86,135.07,spring,cauliflower
16.11,54.57,6.96,121.9,spring,cauliflower
17.15,60.25,6.32,191.23,spring,cauliflower
22.19,58.36,7.25,187.49,spring,cauliflower
22.19,58.3,5.99,192.8,spring,cauliflower
22.6,61.07,6.63,131.22,spring,cauliflower
16.83,51.86,6.97,124.33,spring,cauliflower
24.21,56.04,6.19,190.35,spring,cauliflower
15.75,68.31,7.35,192.86,spring,cauliflower
21.34,58.53,6.8,121.0,spring,cauliflower
24.9,56.85,6.93,186.74,spring,cauliflower
15.43,61.61,7.27,155.22,spring,cauliflower
22.12,65.24,5.94,127.62,spring,cauliflower
17.1,67.18,6.71,185.99,spring,cauliflower
20.89,69.68,6.09,127.29,spring,cauliflower
16.5,57.85,5.89,134.43,spring,cauliflower
16.61,65.53,5.51,188.58,spring,cauliflower
18.2,58.16,6.44,196.22,spring,cauliflower
17.59,65.32,6.7,196.56,spring,cauliflower
24.9,64.14,5.56,173.02,spring,cauliflower
22.39,62.8,5.62,127.25,spring,cauliflower
18.42,64.99,6.93,150.44,spring,cauliflower
21.27,52.83,6.33,132.67,spring,cauliflower
20.54,55.35,6.2,169.18,spring,cauliflower
23.08,52.7,6.54,180.37,spring,cauliflower
16.98,65.67,7.43,164.94,spring,cauliflower
19.64,57.83,5.79,122.98,spring,cauliflower
16.46,54.78,5.85,145.22,spring,cauliflower
19.77,65.3,6.39,138.25,spring,cauliflower
22.55,61.59,7.1,190.24,spring,cauliflower
16.37,57.06,5.99,123.25,spring,cauliflower
20.43,66.94,7.04,171.72,spring,spinach
24.97,54.14,7.33,140.18,spring,spinach
24.81,68.73,5.78,120.35,spring,spinach
20.14,67.6,7.14,161.31,spring,spinach
17.48,50.28,6.91,186.19,spring,spinach
22.26,54.7,6.0,160.34,spring,spinach
17.75,57.78,7.48,197.35,spring,spinach
15.74,69.54,7.27,148.31,spring,spinach
20.79,59.58,6.29,154.31,spring,spinach
22.58,53.93,5.77,130.81,spring,spinach
18.91,50.99,6.16,150.44,spring,spinach
20.48,60.7,6.11,180.63,spring,spinach
19.68,58.2,5.51,126.48,spring,spinach
18.87,66.77,5.95,160.57,spring,spinach
22.42,65.01,7.46,145.97,spring,spinach
23.27,63.89,5.52,176.42,spring,spinach
22.53,58.06,6.88,140.94,spring,spinach
21.54,67.59,7.13,141.24,spring,spinach
20.07,52.66,7.43,158.83,spring,spinach
19.76,64.56,5.88,163.68,spring,spinach
18.0,52.27,5.61,134.75,spring,spinach
20.93,66.86,5.82,185.09,spring,spinach
24.06,54.52,6.35,188.53,spring,spinach
22.47,53.94,5.99,146.6,spring,spinach
16.61,63.62,6.58,178.88,spring,spinach
18.35,68.28,7.16,153.77,spring,spinach
20.71,54.25,7.01,125.48,spring,spinach
19.21,68.35,6.32,146.28,spring,spinach
16.54,59.24,7.26,155.14,spring,spinach
16.62,55.38,6.27,178.06,spring,spinach
23.43,56.83,7.39,162.28,spring,spinach
16.18,62.97,5.98,187.03,spring,spinach
17.97,67.97,5.75,126.96,spring,spinach
21.24,58.21,7.34,191.09,spring,spinach
21.81,69.49,5.56,128.56,spring,spinach
18.13,67.89,5.75,190.89,spring,spinach
16.65,60.91,7.29,186.93,spring,spinach
18.35,67.43,6.93,146.19,spring,spinach
17.78,67.86,6.84,185.04,spring,spinach
22.42,58.67,7.21,121.04,spring,spinach
15.65,68.89,6.79,160.19,spring,spinach
15.31,67.01,6.01,168.28,spring,spinach
24.1,60.98,6.51,133.49,spring,spinach
17.09,65.56,7.47,134.32,spring,spinach
17.44,54.09,6.8,146.18,spring,spinach
15.27,69.02,7.48,126.67,spring,spinach
17.91,63.57,6.0,169.92,spring,spinach
18.31,63.47,5.7,161.59,spring,spinach
20.59,56.29,7.23,195.36,spring,spinach
24.56,63.49,7.13,182.64,spring,spinach
23.57,57.2,5.58,166.23,spring,spinach
23.6,54.67,5.95,146.97,spring,spinach
22.89,53.21,6.13,187.33,spring,spinach
15.25,58.71,6.38,136.47,spring,spinach
20.27,61.79,6.45,124.22,spring,spinach
19.73,64.16,6.82,167.88,spring,spinach
15.39,57.8,5.93,141.37,spring,spinach
17.77,51.63,5.92,125.32,spring,spinach
23.8,57.65,5.67,176.01,spring,spinach
21.12,56.99,5.85,178.23,spring,spinach
22.8,59.03,7.17,152.15,spring,spinach
16.07,58.99,7.3,185.16,spring,spinach
19.16,62.74,6.51,198.38,spring,spinach
23.24,52.35,6.94,191.05,spring,spinach
17.15,59.99,6.66,123.56,spring,spinach
20.45,57.29,5.81,174.96,spring,spinach
20.89,62.77,7.15,171.3,spring,spinach
20.1,52.01,5.66,127.79,spring,spinach
19.46,69.23,7.19,194.21,spring,spinach
21.37,66.69,6.12,131.02,spring,spinach
23.72,51.43,6.17,164.42,spring,spinach
24.05,67.86,6.28,181.87,spring,spinach
17.09,54.93,6.3,135.06,spring,spinach
22.39,56.99,5.52,145.76,spring,spinach
23.87,69.39,6.65,149.6,spring,spinach
18.61,63.72,5.88,183.27,spring,spinach
19.46,57.13,6.74,199.29,spring,spinach
15.74,66.49,5.78,152.36,spring,spinach
20.68,52.39,5.85,194.13,spring,spinach
16.24,52.06,5.84,154.74,spring,spinach
20.57,69.87,6.01,122.06,spring,spinach
17.21,52.73,7.3,182.17,spring,spinach
22.55,51.61,5.75,158.21,spring,spinach
19.51,60.95,6.9,137.18,spring,spinach
20.03,67.56,6.83,170.94,spring,spinach
16.96,67.55,5.5,161.15,spring,spinach
24.72,52.7,5.99,151.12,spring,spinach
15.2,52.19,6.51,136.21,spring,spinach
18.32,53.42,6.9,124.11,spring,spinach
17.74,61.64,5.91,178.95,spring,spinach
15.56,63.6,7.05,149.04,spring,spinach
24.29,66.4,6.67,172.85,spring,spinach
19.69,53.86,6.12,186.92,spring,spinach
21.5,56.65,5.82,184.74,spring,spinach
19.78,57.81,5.89,193.48,spring,spinach
18.04,51.3,5.9,155.55,spring,spinach
16.71,55.85,7.4,171.85,spring,spinach
18.02,51.15,7.46,143.72,spring,spinach
23.28,52.74,5.98,145.6,spring,spinach
19.38,64.44,6.49,121.89,spring,spinach
17.5,60.5,5.81,151.3,spring,spinach
24.95,54.28,6.84,182.26,spring,spinach
24.2,56.11,6.66,138.97,spring,spinach
24.88,50.64,5.9,125.39,spring,spinach
17.55,50.84,6.92,189.0,spring,spinach
20.99,63.66,5.82,186.09,spring,spinach
15.73,61.86,6.91,191.38,spring,spinach
18.38,55.32,7.24,126.82,spring,spinach
16.39,55.33,5.94,190.79,spring,spinach
15.18,52.05,5.99,169.55,spring,spinach
23.22,67.3,5.77,181.64,spring,spinach
16.95,57.73,6.07,194.43,spring,spinach
15.29,61.82,6.74,182.27,spring,spinach
17.34,55.3,5.51,182.02,spring,spinach
17.89,69.0,7.01,159.78,spring,spinach
22.73,59.51,6.78,164.25,spring,spinach
23.12,59.74,6.54,191.61,spring,spinach
19.21,64.16,5.58,123.25,spring,spinach
21.91,68.26,5.91,126.17,spring,spinach
16.3,55.05,6.52,122.6,spring,spinach
23.49,50.6,7.12,142.0,spring,spinach
16.25,66.56,7.28,181.46,spring,spinach
18.43,53.05,5.69,155.23,spring,spinach
17.86,58.45,7.16,130.67,spring,spinach
24.8,69.67,6.04,170.72,spring,spinach
23.52,62.21,6.98,144.07,spring,spinach
24.27,57.51,7.0,142.77,spring,spinach
23.83,58.48,5.84,168.08,spring,spinach
19.84,67.81,5.85,178.16,spring,spinach
17.39,51.52,7.14,176.76,spring,spinach
20.4,50.53,7.39,125.81,spring,spinach
15.6,69.85,6.98,132.69,spring,spinach
22.43,66.94,6.23,124.86,spring,spinach
19.94,61.65,5.99,123.77,spring,spinach
21.61,57.18,5.81,184.2,spring,spinach
21.34,66.61,7.2,186.19,spring,spinach
24.45,56.84,7.37,192.14,spring,spinach
22.15,51.62,5.79,168.52,spring,spinach
22.21,66.43,7.42,153.76,spring,spinach
15.48,69.11,6.74,157.95,spring,spinach
19.66,56.74,6.15,186.43,spring,spinach
15.5,62.03,6.48,179.22,spring,spinach
22.39,51.95,6.78,180.73,spring,spinach
15.9,67.0,7.04,185.79,spring,spinach
18.58,59.62,7.17,147.42,spring,spinach
22.41,63.58,6.72,188.24,spring,spinach
15.96,54.32,6.36,124.14,spring,spinach
18.51,59.45,7.45,170.85,spring,spinach
17.74,66.12,6.26,161.52,spring,spinach
21.27,67.67,7.22,157.18,spring,spinach
16.62,63.58,5.97,138.41,spring,spinach
21.59,55.05,6.95,181.44,spring,spinach
15.84,54.49,5.72,153.17,spring,spinach
24.2,58.05,5.83,147.13,spring,spinach
15.9,56.37,7.19,138.44,spring,spinach
17.45,66.26,6.97,168.97,spring,spinach
17.13,51.87,7.09,135.25,spring,spinach
24.35,54.07,6.38,165.68,spring,spinach
21.11,64.2,5.85,197.58,spring,spinach
18.24,68.85,5.53,176.6,spring,spinach
17.7,64.34,5.88,185.77,spring,spinach
24.57,63.84,5.87,149.95,spring,spinach
21.31,65.97,7.44,144.88,spring,spinach
19.78,61.25,5.61,144.99,spring,spinach
22.65,58.57,5.77,144.04,spring,spinach
21.06,59.95,5.99,151.54,spring,spinach
18.3,51.82,5.71,154.87,spring,spinach
23.76,64.21,5.98,150.88,spring,spinach
20.46,69.27,5.79,139.55,spring,spinach
18.38,66.64,6.19,172.98,spring,spinach
16.63,55.19,7.21,176.12,spring,spinach
24.1,67.68,6.57,185.23,spring,spinach
17.25,60.13,5.83,145.8,spring,spinach
22.34,50.98,7.01,155.82,spring,spinach
21.52,53.92,6.3,185.02,spring,spinach
18.45,58.26,5.67,158.99,spring,spinach
18.08,68.86,6.18,167.44,spring,spinach
24.56,69.87,6.55,189.47,spring,spinach
23.91,67.72,7.43,137.45,spring,spinach
18.38,62.31,5.57,129.24,spring,spinach
24.2,57.13,6.09,184.35,spring,spinach
17.28,68.71,7.35,173.68,spring,spinach
22.92,56.09,6.68,158.74,spring,spinach
23.84,51.6,5.77,186.39,spring,spinach
15.72,53.03,6.53,172.9,spring,spinach
16.16,66.1,6.16,167.49,spring,spinach
18.24,67.95,6.82,137.25,spring,spinach
16.35,61.15,5.97,143.36,spring,spinach
23.1,55.18,6.9,131.96,spring,spinach
21.23,61.98,5.94,143.46,spring,spinach
24.21,62.74,6.38,138.23,spring,spinach
19.73,64.88,6.85,151.21,spring,spinach
21.19,50.04,5.73,172.24,spring,spinach
18.98,69.08,7.06,125.63,spring,spinach
20.18,68.91,5.83,169.62,spring,spinach
24.54,64.83,5.76,135.3,spring,spinach
17.17,55.39,5.8,163.69,spring,spinach
20.64,63.56,7.41,125.26,spring,spinach
22.87,56.82,7.21,164.01,spring,spinach
24.36,50.38,7.17,141.12,spring,spinach
22.5,55.87,5.71,166.16,spring,spinach
21.77,56.0,6.33,121.62,spring,spinach
17.84,66.25,5.89,136.91,spring,spinach
23.03,66.6,6.42,130.07,spring,spinach
21.14,53.37,7.4,160.72,spring,spinach
16.25,56.04,6.03,166.83,spring,spinach
17.99,67.98,5.89,141.31,spring,spinach
22.13,67.99,7.22,174.92,spring,spinach
21.73,51.22,7.16,126.5,spring,spinach
22.12,54.23,5.54,186.01,spring,spinach
24.75,62.11,5.76,124.4,spring,spinach
18.8,54.95,7.32,189.33,spring,spinach
19.05,63.15,6.54,150.54,spring,spinach
15.38,66.74,6.65,159.52,spring,spinach
17.68,53.67,7.44,122.54,spring,spinach
20.44,52.08,6.75,120.81,spring,spinach
17.97,51.6,7.5,156.81,spring,spinach
16.34,52.84,6.4,166.5,spring,spinach
20.23,65.51,6.86,172.71,spring,spinach
22.37,50.69,6.11,187.74,spring,spinach
16.96,59.07,6.9,168.4,spring,spinach
17.01,68.46,6.49,125.34,spring,spinach
15.85,62.96,6.95,130.71,spring,spinach
22.95,54.8,6.96,127.92,spring,spinach
16.16,50.52,5.52,148.89,spring,spinach
23.38,60.84,5.67,178.94,spring,spinach
22.0,59.4,7.35,131.91,spring,spinach
22.41,55.11,6.42,145.11,spring,spinach
23.09,54.12,5.95,187.8,spring,spinach
19.68,59.39,6.2,178.16,spring,spinach
23.9,68.9,6.38,132.81,spring,spinach
16.63,62.2,6.86,185.75,spring,spinach
24.0,63.37,7.41,164.6,spring,spinach
24.74,61.26,7.23,172.0,spring,spinach
17.18,67.83,5.52,189.38,spring,spinach
17.29,57.46,7.42,199.98,spring,spinach
20.84,66.35,7.33,194.93,spring,spinach
16.61,63.23,7.22,146.09,spring,spinach
21.49,54.54,7.22,130.45,spring,spinach
18.86,57.17,6.57,183.38,spring,spinach
17.52,61.6,6.9,169.71,spring,spinach
24.12,52.91,6.63,189.1,spring,spinach
17.59,68.75,6.82,163.06,spring,spinach
19.16,50.46,6.16,180.21,spring,spinach
24.6,53.74,5.52,179.14,spring,spinach
17.59,57.82,5.86,149.71,spring,spinach
19.03,61.4,5.93,157.45,spring,spinach
22.44,68.87,5.65,159.79,spring,spinach
21.48,66.68,7.29,186.67,spring,spinach
16.14,50.61,7.02,197.28,spring,spinach
22.67,67.18,5.53,164.16,spring,carrot
18.0,54.94,6.57,140.16,spring,carrot
20.11,55.86,5.59,191.9,spring,carrot
15.7,69.4,7.1,171.53,spring,carrot
17.05,51.13,7.05,187.58,spring,carrot
23.52,60.4,5.9,167.16,spring,carrot
21.44,64.24,6.0,190.84,spring,carrot
21.45,60.03,6.19,140.58,spring,carrot
15.53,68.7,5.77,129.42,spring,carrot
18.87,65.95,7.26,153.46,spring,carrot
20.45,65.29,7.17,150.83,spring,carrot
18.66,59.01,6.74,182.98,spring,carrot
23.01,64.89,7.24,159.47,spring,carrot
22.17,62.67,5.96,157.43,spring,carrot
20.16,62.48,6.03,194.61,spring,carrot
18.23,67.62,5.84,151.22,spring,carrot
19.84,54.6,6.02,136.59,spring,carrot
17.27,69.04,6.53,195.62,spring,carrot
23.3,60.95,6.58,120.66,spring,carrot
17.86,57.13,7.44,160.0,spring,carrot
18.06,62.14,6.29,147.37,spring,carrot
22.13,55.53,6.88,155.36,spring,carrot
15.43,55.35,7.29,158.49,spring,carrot
19.7,53.47,6.58,153.25,spring,carrot
15.48,55.48,6.12,148.32,spring,carrot
18.49,66.15,5.67,141.61,spring,carrot
15.06,69.75,7.49,182.31,spring,carrot
22.54,59.82,7.37,130.12,spring,carrot
18.76,54.92,6.7,163.11,spring,carrot
23.32,64.02,7.04,162.34,spring,carrot
24.9,53.66,5.97,163.99,spring,carrot
24.83,55.07,7.47,186.9,spring,carrot
19.32,57.5,7.13,159.93,spring,carrot
23.61,62.77,7.37,176.1,spring,carrot
21.98,68.57,6.37,163.71,spring,carrot
21.5,62.06,6.58,131.53,spring,carrot
16.65,52.18,6.2,193.89,spring,carrot
17.37,56.13,6.26,122.14,spring,carrot
19.93,60.79,6.37,195.0,spring,carrot
17.03,54.86,5.94,182.76,spring,carrot
22.42,54.94,6.65,185.53,spring,carrot
21.97,61.27,6.34,179.91,spring,carrot
19.07,64.99,7.2,178.91,spring,carrot
22.45,58.67,5.66,176.87,spring,carrot
20.25,60.83,6.41,161.89,spring,carrot
22.65,56.1,6.83,192.42,spring,carrot
18.29,65.41,6.15,126.06,spring,carrot
23.93,69.62,6.76,156.32,spring,carrot
16.01,64.53,6.82,125.34,spring,carrot
21.66,56.13,6.08,197.85,spring,carrot
15.02,62.16,6.03,131.81,spring,carrot
21.86,58.56,6.84,149.59,spring,carrot
23.23,53.58,6.93,199.69,spring,carrot
16.82,57.04,6.65,172.57,spring,carrot
22.33,61.24,5.91,186.83,spring,carrot
15.41,55.24,5.55,140.89,spring,carrot
24.63,61.15,6.65,123.42,spring,carrot
24.86,64.03,6.36,135.5,spring,carrot
18.93,55.03,6.1,157.28,spring,carrot
17.96,67.78,5.51,126.98,spring,carrot
16.54,60.77,5.6,180.17,spring,carrot
18.34,65.26,6.35,129.62,spring,carrot
18.0,63.71,6.58,144.21,spring,carrot
19.37,54.2,5.71,178.49,spring,carrot
19.21,50.05,5.82,178.45,spring,carrot
23.36,69.86,7.5,164.46,spring,carrot
21.83,52.75,6.35,156.99,spring,carrot
15.7,59.01,6.9,156.95,spring,carrot
15.33,55.02,6.36,128.69,spring,carrot
21.95,63.69,6.02,162.96,spring,carrot
21.46,58.02,7.22,156.42,spring,carrot
22.8,52.92,6.16,135.09,spring,carrot
17.64,53.35,7.22,193.79,spring,carrot
19.67,67.01,7.21,177.97,spring,carrot
21.09,61.68,7.15,198.9,spring,carrot
20.32,54.37,7.31,169.99,spring,carrot
24.35,53.69,6.69,145.53,spring,carrot
22.76,55.89,6.0,130.06,spring,carrot
23.93,63.56,6.26,149.56,spring,carrot
23.92,68.02,5.81,167.89,spring,carrot
19.07,66.77,6.23,187.69,spring,carrot
24.0,51.11,7.24,138.72,spring,carrot
22.0,63.09,6.4,165.79,spring,carrot
20.02,53.2,5.81,178.73,spring,carrot
19.39,68.83,5.78,150.74,spring,carrot
18.77,58.64,6.93,193.16,spring,carrot
22.82,62.51,5.85,135.81,spring,carrot
16.18,62.5,7.11,178.44,spring,carrot
20.96,60.13,6.7,149.08,spring,carrot
18.4,56.92,5.52,164.25,spring,carrot
19.47,57.7,7.32,149.81,spring,carrot
23.83,56.43,6.04,136.61,spring,carrot
16.3,53.39,6.5,183.99,spring,carrot
19.3,61.99,6.22,189.04,spring,carrot
16.32,61.27,6.01,170.7,spring,carrot
19.84,51.72,7.34,189.71,spring,carrot
16.7,61.95,6.35,137.1,spring,carrot
24.02,60.84,6.09,145.79,spring,carrot
24.88,60.76,7.42,125.7,spring,carrot
19.5,66.72,6.34,122.25,spring,carrot
18.78,63.8,7.09,171.38,spring,carrot
19.93,65.36,6.02,173.17,spring,carrot
23.76,51.93,6.39,166.67,spring,carrot
20.99,63.88,5.67,155.56,spring,carrot
22.06,65.72,6.2,184.0,spring,carrot
24.01,68.99,6.88,158.08,spring,carrot
15.28,51.93,7.32,139.71,spring,carrot
23.31,52.68,5.73,190.7,spring,carrot
23.61,67.9,7.36,190.85,spring,carrot
20.38,50.35,7.18,141.88,spring,carrot
23.1,64.03,6.21,148.53,spring,carrot
24.73,68.97,6.5,147.5,spring,carrot
18.72,64.62,6.74,148.71,spring,carrot
20.05,62.55,5.6,177.71,spring,carrot
23.73,62.53,7.05,174.39,spring,carrot
24.26,56.9,6.57,147.99,spring,carrot
23.24,67.43,7.12,182.74,spring,carrot
20.02,63.21,6.37,151.11,spring,carrot
17.97,69.41,5.98,131.44,spring,carrot
24.67,67.91,6.63,188.44,spring,carrot
15.41,63.17,6.88,165.68,spring,carrot
15.56,59.57,7.27,178.87,spring,carrot
24.61,58.75,6.48,155.18,spring,carrot
18.19,63.28,6.28,166.85,spring,carrot
24.74,67.27,6.06,147.41,spring,carrot
20.38,54.27,7.25,125.75,spring,carrot
21.76,62.56,6.71,126.1,spring,carrot
18.94,52.5,5.53,164.37,spring,carrot
24.77,68.6,6.23,198.98,spring,carrot
16.7,61.38,7.07,153.23,spring,carrot
24.76,62.0,5.8,184.77,spring,carrot
20.93,65.34,6.25,144.86,spring,carrot
18.95,53.7,7.21,157.93,spring,carrot
21.15,63.06,7.16,123.72,spring,carrot
19.28,59.87,6.08,193.69,spring,carrot
18.83,67.19,6.39,186.16,spring,carrot
20.97,67.42,6.92,158.96,spring,carrot
17.36,56.44,6.9,196.9,spring,carrot
21.46,68.24,6.05,151.58,spring,carrot
20.16,64.69,5.74,136.35,spring,carrot
18.93,61.56,7.26,196.91,spring,carrot
22.65,60.18,5.76,150.44,spring,carrot
15.9,63.63,6.11,153.74,spring,carrot
23.8,51.16,7.37,170.21,spring,carrot
17.39,50.78,5.79,188.16,spring,carrot
17.8,64.03,6.11,194.89,spring,carrot
23.96,52.41,6.61,135.97,spring,carrot
20.96,55.77,7.4,192.43,spring,carrot
22.56,63.53,6.85,174.74,spring,carrot
18.92,66.04,7.16,186.06,spring,carrot
19.71,67.39,7.38,155.67,spring,carrot
18.46,60.15,5.89,135.87,spring,carrot
24.22,59.47,6.64,141.25,spring,carrot
18.89,52.29,6.32,177.88,spring,carrot
19.51,65.36,6.97,144.58,spring,carrot
22.07,55.84,7.29,130.18,spring,carrot
19.98,67.32,5.84,190.59,spring,carrot
19.5,65.93,6.2,127.73,spring,carrot
22.43,68.96,6.14,137.2,spring,carrot
16.43,53.5,6.12,148.32,spring,carrot
21.85,62.76,5.73,151.93,spring,carrot
23.37,58.55,5.67,180.41,spring,carrot
21.67,57.33,5.57,135.37,spring,carrot
15.11,61.33,7.36,169.68,spring,carrot
16.55,64.39,6.43,122.33,spring,carrot
18.55,68.09,6.92,184.35,spring,carrot
21.23,63.55,6.51,159.3,spring,carrot
19.48,64.15,6.88,175.89,spring,carrot
23.06,69.55,5.89,165.31,spring,carrot
20.1,56.54,6.24,180.51,spring,carrot
17.27,52.46,7.48,147.2,spring,carrot
17.57,66.94,7.09,149.66,spring,carrot
24.7,66.11,6.27,162.96,spring,carrot
17.77,69.99,6.41,158.42,spring,carrot
19.21,52.73,5.58,156.65,spring,carrot
15.14,64.36,5.79,138.17,spring,carrot
18.89,55.39,7.06,155.92,spring,carrot
19.99,53.27,5.69,134.35,spring,carrot
23.72,59.42,6.44,188.46,spring,carrot
21.13,67.05,6.11,160.33,spring,carrot
19.28,58.19,6.94,188.27,spring,carrot
24.83,55.26,7.45,190.92,spring,carrot
19.3,55.42,5.99,165.24,spring,carrot
18.85,63.39,7.22,135.68,spring,carrot
18.92,53.47,7.27,126.93,spring,carrot
20.09,65.24,5.68,172.2,spring,carrot
22.82,63.09,5.72,161.09,spring,carrot
21.48,54.58,7.01,168.37,spring,carrot
16.44,62.94,6.78,152.42,spring,carrot
15.17,51.73,5.66,140.31,spring,carrot
15.53,51.17,5.76,176.47,spring,carrot
19.38,65.69,7.36,156.84,spring,carrot
20.04,55.77,6.37,142.91,spring,carrot
19.86,52.73,6.73,183.77,spring,carrot
23.71,61.96,7.22,182.62,spring,carrot
19.44,59.48,6.06,167.68,spring,carrot
16.05,51.2,7.46,188.18,spring,carrot
23.23,63.7,6.16,138.7,spring,carrot
18.04,61.08,7.45,135.91,spring,carrot
16.45,51.17,6.98,173.0,spring,carrot
24.95,55.04,5.64,122.01,spring,carrot
18.7,55.7,6.67,199.29,spring,carrot
17.19,53.01,6.83,158.46,spring,carrot
15.56,62.95,5.52,171.19,spring,carrot
16.44,56.37,6.31,144.89,spring,carrot
22.46,53.24,7.28,160.31,spring,carrot
16.65,55.62,5.9,125.9,spring,carrot
22.31,68.27,7.02,121.86,spring,carrot
22.33,55.09,5.66,164.79,spring,carrot
20.95,56.05,6.52,162.03,spring,carrot
19.49,60.25,7.19,174.55,spring,carrot
21.04,60.38,5.94,173.83,spring,carrot
20.6,57.1,6.49,162.8,spring,carrot
16.25,63.17,6.26,128.76,spring,carrot
23.75,66.51,7.06,137.45,spring,carrot
21.13,56.27,5.51,125.72,spring,carrot
19.0,50.07,6.39,136.31,spring,carrot
19.32,50.09,6.63,189.33,spring,carrot
20.76,57.82,6.05,148.17,spring,carrot
20.04,60.11,7.22,128.11,spring,carrot
17.7,60.29,7.34,127.45,spring,carrot
24.43,64.33,5.75,154.05,spring,carrot
23.0,51.0,5.71,141.25,spring,carrot
19.14,50.57,5.82,146.62,spring,carrot
20.96,52.59,7.34,125.35,spring,carrot
21.14,52.44,5.92,169.44,spring,carrot
20.82,69.14,6.0,196.92,spring,carrot
17.71,58.4,6.84,173.89,spring,carrot
16.3,64.97,6.25,169.98,spring,carrot
22.0,59.14,7.16,128.15,spring,carrot
18.49,63.24,6.16,142.96,spring,carrot
15.87,61.97,5.58,165.41,spring,carrot
15.64,50.61,6.76,158.26,spring,carrot
20.03,60.13,6.23,129.55,spring,carrot
18.2,64.71,6.14,170.29,spring,carrot
17.66,55.99,5.73,171.76,spring,carrot
16.18,63.76,7.19,194.07,spring,carrot
22.72,68.59,6.8,144.29,spring,carrot
16.19,59.16,5.98,176.03,spring,carrot
20.74,66.02,7.34,130.53,spring,carrot
20.25,58.87,6.06,185.39,spring,carrot
17.97,57.51,7.32,133.71,spring,carrot
23.35,63.0,6.26,180.4,spring,carrot
23.39,62.75,7.2,169.73,spring,carrot
22.15,63.5,7.4,163.84,spring,carrot
15.44,51.74,6.39,164.85,spring,carrot
17.66,59.3,7.4,179.82,spring,carrot
21.17,57.5,6.51,125.38,spring,carrot
